GEOID,NAME,pop_totalE,whiteE,blackE,asianE,hispanicE,median_ageE,med_incomeE,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80plus,geometry
390610065022,Block Group 2; Census Tract 65.02; Hamilton County; Ohio,850,461,279,10,0,45.5,80833,17,65,272,46,88,86,144,77,55,"list(list(c(-84.499486, -84.494686, -84.490187, -84.489674, -84.489368, -84.488416, -84.486289, -84.484527, -84.481849, -84.483657, -84.484142, -84.485133, -84.491211, -84.493343, -84.494485, -84.495226, -84.497639, -84.499486, 39.160879, 39.160568, 39.160291, 39.160238, 39.162998, 39.160788, 39.159636, 39.160166, 39.157549, 39.155277, 39.154216, 39.154784, 39.156752, 39.156655, 39.156038, 39.156177, 39.156557, 39.160879)))"
390610271004,Block Group 4; Census Tract 271; Hamilton County; Ohio,1707,0,1669,0,38,25.2,NA,223,517,259,144,181,236,66,68,13,"list(list(c(-84.458637, -84.45465, -84.455247, -84.457303, -84.461223, -84.458637, 39.197328, 39.197175, 39.191797, 39.192485, 39.192689, 39.197328)))"
390610100051,Block Group 1; Census Tract 100.05; Hamilton County; Ohio,1350,673,590,7,0,32.3,49375,307,82,201,232,208,154,63,79,24,"list(list(c(-84.601011, -84.59652, -84.594145, -84.590146, -84.586646, -84.589706, -84.592709, -84.597211, -84.599163, -84.601894, -84.601011, 39.127117, 39.126265, 39.125561, 39.122062, 39.121063, 39.118523, 39.118131, 39.118445, 39.118458, 39.122359, 39.127117)))"
390610007002,Block Group 2; Census Tract 7; Hamilton County; Ohio,785,569,3,55,0,29.2,58329,59,0,386,124,29,62,81,44,0,"list(list(c(-84.519259, -84.516095, -84.514957, -84.514068, -84.518445, -84.519075, -84.519259, 39.106404, 39.106888, 39.10708, 39.103627, 39.102969, 39.10555, 39.106404)))"
390610234001,Block Group 1; Census Tract 234; Hamilton County; Ohio,1484,473,925,0,28,33.6,68214,161,203,184,333,100,100,187,175,41,"list(list(c(-84.454712, -84.453621, -84.441467, -84.441858, -84.448652, -84.449824, -84.449689, -84.452299, -84.452867, -84.454386, -84.454712, 39.184314, 39.191278, 39.190417, 39.186439, 39.186859, 39.186944, 39.188446, 39.188606, 39.182965, 39.183062, 39.184314)))"
390610097003,Block Group 3; Census Tract 97; Hamilton County; Ohio,2840,924,1746,94,227,36.4,57468,186,697,384,187,554,234,528,32,38,"list(list(c(-84.591492, -84.589228, -84.588793, -84.589371, -84.589675, -84.589226, -84.583483, -84.581938, -84.582232, -84.583758, -84.584272, -84.584262, -84.582492, -84.579989, -84.578808, -84.579148, -84.580263, -84.582571, -84.583475, -84.585232, -84.589792, -84.591492, 39.10171, 39.103683, 39.107432, 39.107486, 39.109138, 39.110502, 39.109494, 39.109941, 39.106909, 39.107043, 39.102832, 39.101414, 39.100378, 39.099749, 39.09775, 39.0966, 39.096963, 39.097505, 39.097603, 39.097992, 39.101053, 
39.10171)))"
390610029022,Block Group 2; Census Tract 29.02; Hamilton County; Ohio,1983,835,592,548,8,27.4,35653,77,116,1116,408,51,116,2,46,51,"list(list(c(-84.530831, -84.525672, -84.524465, -84.52324, -84.519455, -84.519469, -84.520074, -84.52063, -84.526309, -84.529314, -84.53074, -84.530831, 39.140046, 39.140027, 39.139448, 39.14035, 39.141112, 39.140713, 39.135327, 39.135463, 39.135848, 39.136111, 39.137442, 39.140046)))"
390610212025,Block Group 5; Census Tract 212.02; Hamilton County; Ohio,505,503,2,0,0,56.5,113229,25,36,43,25,71,84,149,37,35,"list(list(c(-84.634052, -84.63387, -84.633556, -84.630461, -84.626311, -84.625419, -84.624394, -84.624936, -84.629672, -84.634451, -84.634052, 39.127487, 39.12918, 39.131966, 39.13109, 39.130722, 39.129542, 39.126948, 39.12317, 39.123464, 39.123775, 39.127487)))"
390610220004,Block Group 4; Census Tract 220; Hamilton County; Ohio,682,592,27,8,17,53.5,118047,46,64,60,75,87,95,132,51,72,"list(list(c(-84.51534, -84.512424, -84.510305, -84.508909, -84.50756, -84.506685, -84.505246, -84.505232, -84.505325, -84.505529, -84.506786, -84.507046, -84.507333, -84.508229, -84.508665, -84.509307, -84.511022, -84.512245, -84.511868, -84.512965, -84.512506, -84.515073, -84.514361, -84.512401, -84.513108, -84.51534, 39.275114, 39.275396, 39.271088, 39.270145, 39.269494, 39.268887, 39.264572, 39.264156, 39.263859, 39.263535, 39.262236, 39.262004, 39.261827, 39.26144, 39.261231, 39.260848, 39.260297, 
39.260575, 39.261307, 39.262785, 39.265053, 39.26673, 39.270594, 39.270856, 39.273084, 39.275114)))"
390610239021,Block Group 1; Census Tract 239.02; Hamilton County; Ohio,2496,2280,81,40,215,40.4,154013,495,287,156,280,370,365,159,161,223,"list(list(c(-84.372668, -84.367987, -84.367196, -84.367265, -84.366229, -84.357508, -84.354518, -84.354449, -84.357489, -84.358913, -84.36354, -84.364105, -84.364619, -84.358734, -84.359586, -84.356924, -84.354147, -84.355569, -84.356276, -84.362994, -84.364694, -84.366734, -84.367884, -84.37021, -84.372316, -84.372174, -84.36938, -84.36914, -84.371681, -84.371461, -84.372937, -84.372668, 39.240585, 39.240068, 39.247333, 39.2504, 39.249705, 39.248391, 39.248518, 39.245731, 39.245089, 39.242069, 39.242601, 
39.241192, 39.236657, 39.235756, 39.227927, 39.226659, 39.226489, 39.225088, 39.223227, 39.223733, 39.224104, 39.225029, 39.225605, 39.226308, 39.226163, 39.229543, 39.229165, 39.23248, 39.232707, 39.235441, 39.237085, 39.240585)))"
390610018001,Block Group 1; Census Tract 18; Hamilton County; Ohio,946,464,213,36,12,31.2,93827,69,144,218,253,95,78,51,35,3,"list(list(c(-84.510751, -84.504017, -84.503624, -84.503961, -84.501328, -84.500414, -84.501392, -84.502453, -84.503808, -84.510896, -84.510751, 39.113965, 39.113538, 39.116628, 39.117801, 39.117958, 39.118218, 39.114816, 39.113191, 39.111171, 39.112538, 39.113965)))"
390610269001,Block Group 1; Census Tract 269; Hamilton County; Ohio,1133,519,491,0,0,31.1,25318,80,98,298,251,114,10,156,91,35,"list(list(c(-84.53549, -84.533493, -84.531818, -84.532472, -84.53057, -84.526188, -84.52626, -84.523658, -84.52148, -84.521038, -84.522282, -84.524314, -84.527469, -84.526983, -84.527187, -84.535594, -84.53549, 39.124469, 39.124228, 39.126354, 39.124164, 39.122043, 39.121446, 39.120644, 39.118616, 39.11493, 39.113229, 39.113348, 39.113402, 39.1136, 39.118239, 39.119147, 39.11982, 39.124469)))"
390610230022,Block Group 2; Census Tract 230.02; Hamilton County; Ohio,950,874,0,46,0,59,62451,147,0,67,78,51,236,217,63,91,"list(list(c(-84.407932, -84.403691, -84.403666, -84.402278, -84.391978, -84.390111, -84.388608, -84.38816, -84.388435, -84.390307, -84.390674, -84.39398, -84.395476, -84.396845, -84.397545, -84.398375, -84.400014, -84.405276, -84.407905, -84.407932, 39.272762, 39.272653, 39.270722, 39.269724, 39.269169, 39.268213, 39.268986, 39.267272, 39.264177, 39.264362, 39.260984, 39.261519, 39.261879, 39.261969, 39.264408, 39.266156, 39.266971, 39.270744, 39.270612, 39.272762)))"
390610268001,Block Group 1; Census Tract 268; Hamilton County; Ohio,547,462,7,14,24,52.5,110488,5,14,155,72,19,96,103,64,19,"list(list(c(-84.501728, -84.500068, -84.498863, -84.499033, -84.500041, -84.496606, -84.49916, -84.501299, -84.505342, -84.501728, 39.111238, 39.113022, 39.111714, 39.110248, 39.107053, 39.105143, 39.103741, 39.103367, 39.105711, 39.111238)))"
390610214222,Block Group 2; Census Tract 214.22; Hamilton County; Ohio,1694,1297,134,15,48,28,76439,245,227,477,176,202,161,48,134,24,"list(list(c(-84.602254, -84.601828, -84.599739, -84.594023, -84.593192, -84.593658, -84.592316, -84.592088, -84.59364, -84.59435, -84.601316, -84.601295, -84.602079, -84.602254, 39.090438, 39.094496, 39.094405, 39.093341, 39.093463, 39.091733, 39.09165, 39.089141, 39.088898, 39.087271, 39.088584, 39.090101, 39.089947, 39.090438)))"
390610250015,Block Group 5; Census Tract 250.01; Hamilton County; Ohio,1488,1419,21,4,32,36.7,86978,199,314,59,218,351,46,160,97,44,"list(list(c(-84.37551, -84.373195, -84.37088, -84.370133, -84.367559, -84.366616, -84.360888, -84.359989, -84.358229, -84.357763, -84.358372, -84.361075, -84.364059, -84.366199, -84.369695, -84.369549, -84.373914, -84.374754, -84.373025, -84.374701, -84.3759, -84.37551, 39.085039, 39.085745, 39.086223, 39.084942, 39.081203, 39.081042, 39.080574, 39.078999, 39.076958, 39.072863, 39.072881, 39.072858, 39.072262, 39.07245, 39.073734, 39.074965, 39.080595, 39.081318, 39.081453, 39.083356, 39.084483, 
39.085039)))"
390610263001,Block Group 1; Census Tract 263; Hamilton County; Ohio,1157,523,489,0,15,29.1,12240,215,208,162,230,48,65,182,47,0,"list(list(c(-84.554807, -84.551406, -84.549753, -84.546445, -84.545417, -84.543587, -84.543775, -84.542945, -84.539178, -84.53549, -84.535594, -84.535268, -84.531857, -84.531662, -84.531314, -84.529875, -84.528785, -84.524136, -84.523489, -84.522438, -84.522283, -84.5225736778395, -84.5225763500247, -84.524644, -84.5372435220488, -84.541344, -84.5415454696343, -84.543544, -84.543805, -84.548781, -84.552455, -84.554676, -84.554742, -84.553842, -84.554807, 39.106121, 39.112158, 39.114817, 39.118482, 
39.119584, 39.122579, 39.124463, 39.124523, 39.124795, 39.124469, 39.11982, 39.118891, 39.113901, 39.107863, 39.106897, 39.10522, 39.104601, 39.102103, 39.101626, 39.099332, 39.097214, 39.092119413406, 39.0921194657915, 39.09216, 39.0974412367869, 39.09916, 39.0992057885532, 39.09966, 39.101089, 39.101497, 39.100693, 39.099273, 39.100759, 39.100985, 39.106121)))"
390610020001,Block Group 1; Census Tract 20; Hamilton County; Ohio,574,475,34,12,40,45,67083,34,27,116,93,37,72,65,93,37,"list(list(c(-84.486482, -84.485, -84.485129, -84.484516, -84.48054, -84.478384, -84.478829, -84.482268, -84.485188, -84.486482, 39.118979, 39.119524, 39.125594, 39.125551, 39.125185, 39.124957, 39.121179, 39.119617, 39.117662, 39.118979)))"
390610075001,Block Group 1; Census Tract 75; Hamilton County; Ohio,1173,994,100,28,14,52.7,56438,54,0,305,89,91,192,144,169,129,"list(list(c(-84.545086, -84.543342, -84.541045, -84.539845, -84.536944, -84.537944, -84.534541, -84.534465, -84.531571, -84.532486, -84.531985, -84.535313, -84.535533, -84.537615, -84.542967, -84.544119, -84.54305, -84.544938, -84.544212, -84.545086, 39.187231, 39.186959, 39.182959, 39.183659, 39.179559, 39.177159, 39.175855, 39.176861, 39.176561, 39.174599, 39.17238, 39.172581, 39.171016, 39.170141, 39.169396, 39.170197, 39.173949, 39.178741, 39.184272, 39.187231)))"
390610083001,Block Group 1; Census Tract 83; Hamilton County; Ohio,861,349,443,0,247,31.8,18955,143,161,41,180,76,55,87,49,69,"list(list(c(-84.582691, -84.574011, -84.573846, -84.57651, -84.576278, -84.573749, -84.572676, -84.572447, -84.570591, -84.570026, -84.567328, -84.564552, -84.560436, -84.561672, -84.562693, -84.576278, -84.57952, -84.579662, -84.579823, -84.579901, -84.582505, -84.582691, 39.205346, 39.204951, 39.207126, 39.207299, 39.210775, 39.210623, 39.209448, 39.209207, 39.207302, 39.20674, 39.204661, 39.203905, 39.203691, 39.203276, 39.202195, 39.201368, 39.200591, 39.200883, 39.201096, 39.201211, 39.205047, 
39.205346)))"
390610217022,Block Group 2; Census Tract 217.02; Hamilton County; Ohio,2450,749,1636,0,46,33.1,46484,552,401,204,357,239,110,286,234,67,"list(list(c(-84.548617, -84.543813, -84.542991, -84.535405, -84.534112, -84.534577, -84.535313, -84.536117, -84.539846, -84.54477, -84.548801, -84.548617, 39.227618, 39.227102, 39.236722, 39.236351, 39.236581, 39.23105, 39.231123, 39.223883, 39.224458, 39.224949, 39.22564, 39.227618)))"
390610224002,Block Group 2; Census Tract 224; Hamilton County; Ohio,1070,918,118,10,48,43.4,99583,110,148,121,99,108,176,152,130,26,"list(list(c(-84.478014, -84.477601, -84.467976, -84.457464, -84.458933, -84.462333, -84.465879, -84.467891, -84.469085, -84.469164, -84.469818, -84.471235, -84.47669, -84.478143, -84.478014, 39.273856, 39.278799, 39.277211, 39.276105, 39.271486, 39.26464, 39.264895, 39.264076, 39.265116, 39.264442, 39.265369, 39.266843, 39.272466, 39.272464, 39.273856)))"
390610208121,Block Group 1; Census Tract 208.12; Hamilton County; Ohio,1269,1221,23,8,0,65.3,59705,111,129,31,96,57,143,164,235,303,"list(list(c(-84.627977, -84.62725, -84.622419, -84.619914, -84.614746, -84.611772, -84.60399, -84.601948, -84.60275, -84.603565, -84.603681, -84.606786, -84.628001, -84.627977, 39.186721, 39.194446, 39.194023, 39.192054, 39.190982, 39.189619, 39.189009, 39.188104, 39.187288, 39.185105, 39.184817, 39.185398, 39.186467, 39.186721)))"
390610226013,Block Group 3; Census Tract 226.01; Hamilton County; Ohio,1131,1049,41,16,0,39.2,201667,170,188,11,218,185,132,85,142,0,"list(list(c(-84.488779, -84.486808, -84.471931, -84.47218, -84.472535, -84.481893, -84.48634, -84.486167, -84.488884, -84.488779, 39.235542, 39.235449, 39.234928, 39.232183, 39.228298, 39.228969, 39.23192, 39.233772, 39.234295, 39.235542)))"
390610218014,Block Group 4; Census Tract 218.01; Hamilton County; Ohio,1136,609,308,0,39,38,74820,81,118,245,163,120,272,81,41,15,"list(list(c(-84.560783, -84.559639, -84.558355, -84.558218, -84.558004, -84.557941, -84.555145, -84.548801, -84.551749, -84.551959, -84.554208, -84.554412, -84.557905, -84.558151, -84.559906, -84.561076, -84.560783, 39.222075, 39.222247, 39.222205, 39.223738, 39.22602, 39.226848, 39.22614, 39.22564, 39.225201, 39.222995, 39.223086, 39.220803, 39.22102, 39.218373, 39.218484, 39.218558, 39.222075)))"
390610223012,Block Group 2; Census Tract 223.01; Hamilton County; Ohio,1105,645,264,76,84,79.1,50197,49,8,101,34,73,34,105,166,535,"list(list(c(-84.485163, -84.466899, -84.466261, -84.455229, -84.447787, -84.449192, -84.45738, -84.457336, -84.457464, -84.467976, -84.477601, -84.478014, -84.484562, -84.485357, -84.485163, 39.287011, 39.287958, 39.294756, 39.293374, 39.291777, 39.278796, 39.279489, 39.27849, 39.276105, 39.277211, 39.278799, 39.273856, 39.280571, 39.282131, 39.287011)))"
390610215044,Block Group 4; Census Tract 215.04; Hamilton County; Ohio,1259,557,531,0,45,43.6,80721,247,114,146,59,106,230,205,152,0,"list(list(c(-84.518161, -84.516949, -84.515544, -84.514284, -84.512245, -84.511022, -84.509307, -84.508665, -84.508229, -84.507333, -84.507046, -84.506786, -84.505529, -84.505325, -84.505232, -84.505246, -84.506685, -84.50756, -84.508909, -84.510305, -84.512424, -84.509943, -84.508536, -84.507156, -84.500003, -84.50045, -84.500893, -84.497883, -84.499469, -84.500491, -84.503085, -84.503157, -84.504929, -84.506517, -84.509078, -84.5135, -84.51533, -84.516953, -84.518749, -84.518161, 39.258641, 39.260126, 
39.261013, 39.261195, 39.260575, 39.260297, 39.260848, 39.261231, 39.26144, 39.261827, 39.262004, 39.262236, 39.263535, 39.263859, 39.264156, 39.264572, 39.268887, 39.269494, 39.270145, 39.271088, 39.275396, 39.27565, 39.275755, 39.275783, 39.274502, 39.27112, 39.269156, 39.26687, 39.260712, 39.260694, 39.259977, 39.25858, 39.256693, 39.256826, 39.259343, 39.259199, 39.25675, 39.255793, 39.258291, 39.258641)))"
390610230024,Block Group 4; Census Tract 230.02; Hamilton County; Ohio,1221,1104,0,0,0,42.8,76250,102,68,225,186,122,217,151,18,132,"list(list(c(-84.402048, -84.401562, -84.400086, -84.39802, -84.396845, -84.395476, -84.39398, -84.390674, -84.390883, -84.394346, -84.394593, -84.401976, -84.401572, -84.402048, 39.257795, 39.258122, 39.26164, 39.261596, 39.261969, 39.261879, 39.261519, 39.260984, 39.257078, 39.257529, 39.254795, 39.255066, 39.257334, 39.257795)))"
390610082021,Block Group 1; Census Tract 82.02; Hamilton County; Ohio,1340,308,1005,11,20,38.9,24208,81,190,241,178,91,229,230,88,12,"list(list(c(-84.55059, -84.550137, -84.541652, -84.542086, -84.546679, -84.545947, -84.551691, -84.55059, 39.198917, 39.203173, 39.202648, 39.1983, 39.198717, 39.1968, 39.196885, 39.198917)))"
390610242001,Block Group 1; Census Tract 242; Hamilton County; Ohio,2014,1472,448,60,81,51.6,124191,269,251,151,110,188,275,222,131,417,"list(list(c(-84.397011, -84.395468, -84.39529, -84.394639, -84.390573, -84.38757, -84.386466, -84.381175, -84.382348, -84.383132, -84.386479, -84.386428, -84.386348, -84.386476, -84.386245, -84.386664, -84.385492, -84.389523, -84.389342, -84.391242, -84.392551, -84.392973, -84.393084, -84.396584, -84.396498, -84.397412, -84.397011, 39.175446, 39.179566, 39.18376, 39.184396, 39.187218, 39.19173, 39.192547, 39.192117, 39.181531, 39.177264, 39.170572, 39.168193, 39.16786, 39.166977, 39.166761, 39.164963, 
39.163066, 39.163364, 39.165379, 39.166397, 39.16506, 39.167202, 39.167209, 39.167428, 39.169396, 39.173475, 39.175446)))"
390610205041,Block Group 1; Census Tract 205.04; Hamilton County; Ohio,1354,1084,143,125,0,49.5,108864,93,262,55,170,111,318,195,90,60,"list(list(c(-84.59008, -84.58681, -84.582236, -84.58113, -84.579011, -84.57109, -84.571498, -84.571979, -84.573014, -84.575695, -84.576133, -84.576906, -84.581421, -84.584549, -84.587475, -84.587966, -84.586592, -84.5873, -84.588941, -84.59008, 39.290822, 39.290733, 39.288969, 39.289408, 39.291756, 39.291742, 39.285216, 39.282046, 39.280541, 39.280733, 39.278768, 39.278556, 39.281405, 39.282012, 39.283878, 39.284796, 39.286361, 39.287674, 39.288821, 39.290822)))"
390610250023,Block Group 3; Census Tract 250.02; Hamilton County; Ohio,1790,1641,25,0,72,35.4,95417,254,346,141,264,347,112,213,33,80,"list(list(c(-84.394754, -84.393563, -84.393519, -84.394194, -84.393729, -84.38779, -84.386675, -84.385947, -84.384656, -84.384383, -84.382935, -84.382651, -84.379103, -84.379545, -84.378703, -84.38086, -84.377039, -84.377103, -84.377426, -84.380649, -84.382336, -84.381716, -84.384203, -84.385962, -84.391713, -84.393579, -84.400156, -84.394754, 39.060857, 39.062639, 39.065218, 39.065983, 39.071107, 39.07106, 39.072113, 39.069738, 39.069716, 39.072151, 39.072045, 39.074659, 39.074413, 39.071812, 39.069325, 
39.068339, 39.067409, 39.066944, 39.064384, 39.064209, 39.06222, 39.058836, 39.057979, 39.057867, 39.05522, 39.054755, 39.055157, 39.060857)))"
390610250022,Block Group 2; Census Tract 250.02; Hamilton County; Ohio,1886,1769,0,22,111,42.3,161181,234,442,56,155,464,182,66,249,38,"list(list(c(-84.381716, -84.382336, -84.380649, -84.377426, -84.377103, -84.373628, -84.367834, -84.366411, -84.366555, -84.360117, -84.360039, -84.362222, -84.362106, -84.364308, -84.364059, -84.361075, -84.358372, -84.358663, -84.35894, -84.362505, -84.363504, -84.363625, -84.368672, -84.372137, -84.374616, -84.381572, -84.384203, -84.381716, 39.058836, 39.06222, 39.064209, 39.064384, 39.066944, 39.066828, 39.069971, 39.06997, 39.066696, 39.06649, 39.068516, 39.06872, 39.069583, 39.069996, 39.072262, 
39.072858, 39.072881, 39.064783, 39.064058, 39.059853, 39.057674, 39.056983, 39.055583, 39.055219, 39.055402, 39.057535, 39.057979, 39.058836)))"
390610060004,Block Group 4; Census Tract 60; Hamilton County; Ohio,1399,187,1212,0,0,28.3,71283,87,238,433,113,218,224,22,64,0,"list(list(c(-84.486344, -84.482069, -84.481428, -84.479512, -84.479102, -84.47972, -84.480159, -84.484596, -84.485241, -84.485292, -84.486344, 39.219987, 39.219331, 39.219708, 39.218014, 39.217652, 39.213524, 39.213562, 39.21425, 39.215205, 39.218076, 39.219987)))"
390610243013,Block Group 3; Census Tract 243.01; Hamilton County; Ohio,860,544,156,115,0,38.5,132582,201,123,14,141,80,47,136,103,15,"list(list(c(-84.324957, -84.317453, -84.315697, -84.305222, -84.297678, -84.299679, -84.301808, -84.305037, -84.306383, -84.310136, -84.314116, -84.319219, -84.320719, -84.321319, -84.323763, -84.324805, -84.324957, 39.28656, 39.292713, 39.292689, 39.292184, 39.291786, 39.290238, 39.288937, 39.287559, 39.287043, 39.285605, 39.283951, 39.279935, 39.281493, 39.283981, 39.284919, 39.286344, 39.28656)))"
390610211022,Block Group 2; Census Tract 211.02; Hamilton County; Ohio,1717,1717,0,0,0,49.3,85655,158,284,143,78,249,286,335,80,104,"list(list(c(-84.689105, -84.688763, -84.687223, -84.687038, -84.686786, -84.680786, -84.67745, -84.67377, -84.669385, -84.668561, -84.666457, -84.666971, -84.669768, -84.670108, -84.673537, -84.678241, -84.681684, -84.683672, -84.68866, -84.689069, -84.689098, -84.689099, -84.689105, 39.142309, 39.149309, 39.160036, 39.161329, 39.15986, 39.154811, 39.154378, 39.152616, 39.154479, 39.154331, 39.153526, 39.150567, 39.144586, 39.143012, 39.13899, 39.139341, 39.138764, 39.137497, 39.137452, 39.136948, 
39.139997, 39.141566, 39.142309)))"
